Lat,Lng,LONG,LAT,Agency_Name,Address,Request_type,Description
43.04,-76.1028,,,"Garbage, Recycling & Graffiti","115 Hatherly Rd Syracuse, New York, 13224",Report Improperly Set Out Trash or Recycling (Illegal Setout),Trash and recycling have been out since Dec 31. Does not seem right that we have to look at this for a week.
43.0547,-76.1755,,,Housing & Property Maintenance,"1260 W Belden Ave Syracuse, New York, 13204",Report Trash/Debris Outside a Home/Building,Constituent says there is trash next to this house. 
43.023,-76.1772,,,"Garbage, Recycling & Graffiti","153 Hancock Dr Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations.  
43.0053,-76.1394,,,Sanitation Carts,"316 E Glen Ave Syracuse, New York, 13205",Cart Not Delivered,Constituent called to report that they did not receive a new recycling cart at this residence. Confirmed in Cart logic that one was not delivered. Confirmed in Parcel that this is a single-family residence. 
43.0198,-76.1458,,,"Garbage, Recycling & Graffiti","621 Cannon St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Skipped recycling pick up. 
43.0358,-76.1798,,,"Garbage, Recycling & Graffiti","600 Rowland St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped.
43.075,-76.1443,,,"Garbage, Recycling & Graffiti","155 Ross Park Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0043,-76.1581,,,"Garbage, Recycling & Graffiti","414 Englewood Ave Syracuse, New York, 13207",Report Litter on Private Land,"Tenants moved out before January 1 and left a ton of trash inside the house, by the side and around house. Landlord Tenants were still removing belongings on 1/3. Two pet cats were left abandoned outside with no food or water since Oct since they brought in a serval cat which is 100% illegal in NYS and the house needs to be checked to ensure other animals and chickens/rooster in basement weren't also left. "
43.0351,-76.1684,,,"Garbage, Recycling & Graffiti","120 Putnam St Syracuse, New York, 13204",Report a Skipped Bulk Pick Up,Couch scheduled in rubicon skipped. 
43.0078,-76.1539,,,"Garbage, Recycling & Graffiti","322 Loomis Ave Syracuse, New York, 13207",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report that this address has left out their recycling and trash cart out since Thursday. 
43.0812,-76.149,,,"Garbage, Recycling & Graffiti","110 Merrill St Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Skipped bulk and weekly trash pick up. 
43.0399,-76.1676,,,"Garbage, Recycling & Graffiti","208 Massena St Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0293,-76.1731,,,Sanitation Carts,"228 Gordon Ave Syracuse, New York, 13207",Cart Feedback,"Constituent called anonymously to report a third recycling cart at this property. The property is registered as a two family per the parcel search, cart logic shows that 228 Gordon and 230 Gordon only were assigned one recycling cart each. The recycling cart has been placed at the end of the driveway. Requesting for the additional cart to be picked up. "
43.0228,-76.1644,,,Sanitation Carts,"1653 W Colvin St Syracuse, New York, 13207",Cart Broken,Lid broken per constituent. 
43.0696,-76.1603,,,"Garbage, Recycling & Graffiti","1608 Park St Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,2 cu yards at curb per constituent. 
43.03,-76.1717,,,"Garbage, Recycling & Graffiti","429 Stolp Ave Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0213,-76.1495,,,"Garbage, Recycling & Graffiti","1821 Midland Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0695,-76.16,,,"Garbage, Recycling & Graffiti","1604 Park St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0607,-76.1412,,,Sanitation Carts,"500 Highland St Syracuse, New York, 13203",Cart Feedback,Constituent called to report that they now have about 6 extra trash carts at this property. Constituent thinks these were stolen carts and just left at this property. The carts that belong to this property are number on top of the cart. 
43.0539,-76.1759,,,Sanitation Carts,"105 Eureka St Syracuse, New York, 13204",Cart Broken,Constituent says plow damaged trash cart. 
43.0685,-76.1502,,,Water & Sewage,"704 Spring St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),"Tyler
315-263-0680"
43.0363,-76.1662,,,"Garbage, Recycling & Graffiti","208 Delaware St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Skipped recycling. 
43.0251,-76.1711,,,"Garbage, Recycling & Graffiti","216 Robineau Rd Syracuse, New York, 13207",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0535,-76.1423,,,"Garbage, Recycling & Graffiti","231 Hawley Ave Syracuse, New York, 13203",Trash Can on Public Land,Please empty. Same guy keeps filling it with large black trash bags!
43.0337,-76.1586,,,"Garbage, Recycling & Graffiti","545 South Ave Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0337,-76.1586,,,"Garbage, Recycling & Graffiti","545 South Ave Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.074,-76.1522,,,Sanitation Carts,"1031 Danforth St Syracuse, New York, 13208",Cart Stolen,Constituent says the recycling cart. Karleen can be reached 315-422-5283. 
43.0617,-76.1531,,,"Garbage, Recycling & Graffiti","122 Gebhardt Ave Syracuse, New York, 13208",Sanitation Carts,Constituent says 4 carts were delivered. There are two carts which need to be removed at the curb. 
43.0617,-76.1531,,,Sanitation Carts,"122 Gebhardt Ave Syracuse, New York, 13208",Cart Stolen,Constituent says the 2 trash carts at this address are missing. 
43.022,-76.1453,,,"Garbage, Recycling & Graffiti","312 Webster Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says her weekly recycling was skipped. 
43.0312,-76.1815,,,"Garbage, Recycling & Graffiti","147 Reed Ave Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up,Skipped weekly trash. 
43.015,-76.1467,,,"Garbage, Recycling & Graffiti","252 Primrose Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says the block was skipped. 
43.0638,-76.1081,,,Sanitation Carts,"305 Hillsdale Ave Syracuse, New York, 13206",Cart Feedback,Constituent is suggesting recycling bin become available for purchase. 
43.0443,-76.1664,,,"Garbage, Recycling & Graffiti","322 Seneca St Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0569,-76.1415,,,Streets & Transportation,"Lodi St & E Willow St Syracuse, NY, 13203, USA",Traffic Signals,Cross Walk sign tipped over from plow truck driving with dump box up.
43.0465,-76.1065,,,Water & Sewage,"136 Didama St Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),"David
315-446-2202"
43.07,-76.1273,,,Streets & Transportation,"480 Durston Ave Syracuse NY 13203, United States",Traffic & Parking Signs,"Salem Hyde School Principal is requesting the hours of this \NO STOPPING ANY TIME\"" sign change to 8PM-7AM  """
43.025,-76.148,,,Water & Sewage,"306 W Colvin St Syracuse, New York, 13205",Sewer Back-ups (INTERNAL),"Lateesha
680-207-8703"
43.0361,-76.1635,,,"Garbage, Recycling & Graffiti","738 W Onondaga St Syracuse NY 13204, United States",Report Litter on Public Land,Garbage bag in the middle of the road   
43.0202,-76.1624,,,Water & Sewage,"407 Craddock St Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),Back up in Basement--Greg Hunter--315-498-8320
43.0611,-76.145,,,Water & Sewage,"756 Butternut St Syracuse, New York, 13208",Sewer Back-ups (INTERNAL),Back up in Basement--Natalia-315-551-5162
43.0666,-76.1036,,,Feedback to the City,"181 Nichols Ave Syracuse, NY, 13206, USA",Please use this space to provide feedback to the City,No snow removal on corner to access the sidewalks.
43.0663,-76.1027,,,Housing & Property Maintenance,"200 Homecroft Rd Syracuse, NY, 13206, USA",Home & Building Maintenance,Sidewalks on Northcliffe Rd side to owners driveway not cleared of snow at all. From corner of Homecroft not able to access the sidewalks.  
43.0567,-76.104,,,Streets & Transportation,"625-625 S Midler Ave Syracuse, New York, 13224",Traffic Signals,Red light on Easter lane of southbound lanes of milder Ave appeared out 
43.0458,-76.1852,,,Parking & Vehicles,"368-398 Tennyson Ave Syracuse, NY, 13204, USA",Report an illegally parked vehicle,"Car has not moved in 4+ days, hence parked illegally for multiple alternate day parking. "
43.0218,-76.1468,,,"Garbage, Recycling & Graffiti","416 Cannon St Syracuse NY 13205, United States",Report a Skipped Recycling Pick Up,Recycling wan not picked up. I was told that they would be doing pickups on Sunday due the weather. How every recycling remains on our street. I do not want to receive a fine this week for it being out in the wrong week. 
43.0683,-76.1015,,,Housing & Property Maintenance,"124 Mosley Dr Syracuse NY 13206, United States",Home & Building Maintenance,Sidewalk needs snow removal 
43.0686,-76.1008,,,Housing & Property Maintenance,"3300 James St Syracuse NY 13206, United States",Other Housing & Property Maintenance Concern,Property owner does not remove snow from sidewalk  Mosley dr side.. 
43.0529,-76.1576,,,Parking & Vehicles,"463 W Genesee St Syracuse, NY, 13202, USA",Report an Abandoned Vehicle,"There are 3 of those veo bikes that are in the middle of the road. Come get them. I thought these were not being used in the winter, they have spray paint on them in the road."
43.0479,-76.1091,,,Water & Sewage,"213 Genesee Park Dr Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),"Dan  317-3966
Vent to be cleared of snow"
43.0435,-76.0906,,,"Garbage, Recycling & Graffiti","216 Deforest Rd Syracuse, New York, 13214",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.051,-76.0921,,,Water & Sewage,"704 Mountainview Ave Syracuse, New York, 13224",Sewer Back-ups (INTERNAL),"Catherine  446-0322
Vent to be cleared of snow"
43.0693,-76.104,,,Water & Sewage,"100 Rigi Ave Syracuse, New York, 13206",Sewer Back-ups (INTERNAL),"Stephanie
680-867-2358"
43.0238,-76.2032,,,"Garbage, Recycling & Graffiti","709 Winkworth Pkwy Syracuse, NY, 13215, USA",Report a Skipped Recycling Pick Up,Just a heads up that No recycling has been picked up in our neighborhood…! Every other week with the blue bins is creating a lot of issues with large families maxing out their bins.. anyway had to mention that.
43.0592,-76.1562,,,Streets & Transportation,"2-198 W Division St Syracuse, NY, 13204, USA",Report a Pothole,Huge pot hole as soon as turn on street to get on the only entrance for I81-s
42.9987,-76.1299,,,Housing & Property Maintenance,"111 Lafayette Rd Syracuse, New York, 13205",Home & Building Maintenance,"The ceiling of the bathroom in the apartment unit of Nobhill Building 1 experienced its first leak on September 25, 2024. A maintenance worker came to inspect it on September 26, but only took a quick look and said he needed to check the unit above. He never returned after that. Subsequent leaks occurred on October 22, 2024, November 2, 2024, November 25, 2024, December 2, 2024, December 26, 2024, January 2, 2025, and January 3, 2025. Each time, the maintenance worker’s actions were the same as during the first incident.  

The two leaks in 2025 clearly involved sewage. The leak on January 2 had a strong fecal odor and contained visible solid fecal matter, with the water appearing brown. The leak on January 3 had a strong urine odor. On January 3, I reported all these issues to Assistant Community Manager Ryan Tinsley and requested that the apartment management clean up the sewage. However, he explicitly refused to clean it up, stating that he believed it was the tenant’s responsibility under New York State regulations, even though the sewage was caused by unresolved leaks.

Unable to endure the foul fecal odor in the bathroom, I began cleaning the sewage on the afternoon of January 3. After cleaning most of the affected areas, the final leak (on January 3) occurred while I was crouched cleaning the bathtub. The sewage splashed directly onto me. We called the emergency maintenance line, and maintenance personnel from another building came and shut off the upstairs toilet valve.  

It is clear that my husband and I were exposed to living in a sewage-contaminated apartment for at least four days (January 2 to January 5). During this time, the bathroom was unusable, and we were unable to shower."
43.0242,-76.2033,,,"Garbage, Recycling & Graffiti","101 Richard Rd Syracuse NY 13215, United States",Report a Skipped Recycling Pick Up,Recycle Garbage at driveway on Winkworth Parkway has not been picked up. Neighbor's recycle garbage across the street on Winkworth Parkway also not picked up.
43.0704,-76.1368,,,Feedback to the City,"1339 Oak St Syracuse, NY 13203, USA",Please use this space to provide feedback to the City,the blue bin covers are different than the black bin covers. The blue bin covers fly open in the slightest wind. My blue bin ended up with snow in it after I went out and shut it 3 times before I went to bed.
43.0309,-76.1874,,,Water & Sewage,"116 Overlook Dr Syracuse, New York, 13207",Sewer Back-ups (INTERNAL),"Joe  657-7886
CALL 1ST"
43.0333,-76.1673,,,Water & Sewage,"910 Bellevue Ave Syracuse, New York, 13204",Sewer Back-ups (INTERNAL),"Santa
910 Bellevue Ave
315-876-6802
Sewer B/U...someone will be home..vent will be cleared"
43.0513,-76.1963,,,"Garbage, Recycling & Graffiti","710 Myrtle St Syracuse, NY, 13204, USA",Trash Can on Public Land,"The waste bin hasn't been picked up as of yet. It's going to be overfilled and unable to be closed because of the skipped day  This is our personal can, not a park can. However there was no option for Trash Skipped only recycling skipped. "
43.0569,-76.1244,,,Parking & Vehicles,"105 Craton St Syracuse, NY, 13203, USA",Report an Abandoned Vehicle,
43.0605,-76.112,,,Parking & Vehicles,"431 Stafford Ave Syracuse NY 13206, United States",Report an illegally parked vehicle,"Car parked there for multiple days, plows cannot get that side of the street "
43.0563,-76.1439,,,Housing & Property Maintenance,"506 Catherine St Syracuse, NY 13203, USA",Other Housing & Property Maintenance Concern,victory temple sidewalk on Catherine st covered in snow and ice. 
43.0307,-76.1695,,,Feedback to the City,"228 Clairmonte Ave Syracuse, New York, 13207",Please use this space to provide feedback to the City,Recycling never picked up on 1/4
43.0548,-76.1259,,,Water & Sewage,"321 Vine St Syracuse, New York, 13203",Sewer Back-ups (INTERNAL),Back up in basement--Sharon Murphy-680-444-9080
43.0012,-76.1306,,,Housing & Property Maintenance,"104 Lafayette Rd Syracuse, NY 13205, USA",Other Housing & Property Maintenance Concern,"Kinney drugs haven't shoveled their sidewalks yet this year, I just kept forgetting to report it. I'm in a wheelchair and have to risk my life going in the road because I can't  use sidewalks "
43.0041,-76.1302,,,"Garbage, Recycling & Graffiti","915 E Brighton Ave Syracuse, NY, 13205, USA",Report a Skipped Recycling Pick Up,Sorry- there wasnt a correct selection. My recycling got picked up fine- my trash got skipped. Looks the same for my neighbor? Please pick up- tote full. Thank you!
